,ORF,sampleName,ID,Patient,Genotype,Strain,HPI,GeneName,TPM,log10,Old name,ABC,CIDR,CIDRa
1907,PF3D7_0100100,AS1604_3D7,AS16_3D7,AS16,AS,3D7,12,"erythrocyte membrane protein 1, PfEMP1 (VAR)",103.38923299999999,2.014475313495244,PFA0005w,B,a2.8,2
1908,PF3D7_0100100,AS1605_3D7,AS16_3D7,AS16,AS,3D7,15,"erythrocyte membrane protein 1, PfEMP1 (VAR)",85.424522,1.931582557346795,PFA0005w,B,a2.8,2
1909,PF3D7_0100100,AS1606_3D7,AS16_3D7,AS16,AS,3D7,18,"erythrocyte membrane protein 1, PfEMP1 (VAR)",74.557287,1.8724900964708426,PFA0005w,B,a2.8,2
1910,PF3D7_0100100,AS1607_3D7,AS16_3D7,AS16,AS,3D7,21,"erythrocyte membrane protein 1, PfEMP1 (VAR)",75.652689,1.8788243692013353,PFA0005w,B,a2.8,2
1911,PF3D7_0100100,AS1608_3D7,AS16_3D7,AS16,AS,3D7,24,"erythrocyte membrane protein 1, PfEMP1 (VAR)",42.154927,1.6248483415671928,PFA0005w,B,a2.8,2
1912,PF3D7_0100100,AS1609_3D7,AS16_3D7,AS16,AS,3D7,27,"erythrocyte membrane protein 1, PfEMP1 (VAR)",28.292897999999997,1.4516774338814808,PFA0005w,B,a2.8,2
1913,PF3D7_0100100,AS1610_3D7,AS16_3D7,AS16,AS,3D7,30,"erythrocyte membrane protein 1, PfEMP1 (VAR)",15.393051000000002,1.1873247082746694,PFA0005w,B,a2.8,2
1914,PF3D7_0100100,AS1611_3D7,AS16_3D7,AS16,AS,3D7,33,"erythrocyte membrane protein 1, PfEMP1 (VAR)",7.852111999999999,0.8949864856089507,PFA0005w,B,a2.8,2
1915,PF3D7_0100100,AS1612_3D7,AS16_3D7,AS16,AS,3D7,36,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.654049,0.7523595679202855,PFA0005w,B,a2.8,2
1916,PF3D7_0100100,AS1613_3D7,AS16_3D7,AS16,AS,3D7,39,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.826537,0.7654105086797921,PFA0005w,B,a2.8,2
1917,PF3D7_0100100,AS1614_3D7,AS16_3D7,AS16,AS,3D7,42,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.160929,0.7127278844293172,PFA0005w,B,a2.8,2
1918,PF3D7_0100100,AS1615_3D7,AS16_3D7,AS16,AS,3D7,45,"erythrocyte membrane protein 1, PfEMP1 (VAR)",5.4890360000000005,0.7394960791237681,PFA0005w,B,a2.8,2
1919,PF3D7_0100100,AS1616_3D7,AS16_3D7,AS16,AS,3D7,48,"erythrocyte membrane protein 1, PfEMP1 (VAR)",6.79478,0.8321753997980544,PFA0005w,B,a2.8,2
1920,PF3D7_0808600,AA1301_3D7,AA13_3D7,AA13,AA,3D7,3,"erythrocyte membrane protein 1, PfEMP1 (VAR)",13.927145000000001,1.1438620971974653,PF08_0107,C,a3.2,3
1921,PF3D7_0808600,AA1302_3D7,AA13_3D7,AA13,AA,3D7,6,"erythrocyte membrane protein 1, PfEMP1 (VAR)",41.401259,1.6170135480880239,PF08_0107,C,a3.2,3
